Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Support Vector Machine,Xi23,Basic+Zernike moments+LBP+GLCM,0.9649122807017544,0.9649436273897563,0.9649122807017544,0.9649196683041891,0.9657923391016917
Random Forest,Xi23,Basic+Zernike moments+LBP+GLCM,0.9305555555555556,0.9305640914339416,0.9305555555555556,0.9305593239857161,0.9204128589020675
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP+Edge,0.9181286549707602,0.9193529623665878,0.9181286549707602,0.917861101555632,0.9124946529263077
Support Vector Machine,Xi23,Basic+Zernike moments+LBP+Edge,0.9612573099415205,0.9612789593971526,0.9612573099415205,0.9612634908809198,0.9600298139866486
Random Forest,Xi23,Basic+Zernike moments+LBP+Edge,0.9305555555555556,0.9305640914339416,0.9305555555555556,0.9305593239857161,0.9207738673925725
K-Nearest Neighbors,Xi23,Basic+Zernike moments+GLCM+Edge,0.9203216374269005,0.9243623419812479,0.9203216374269005,0.9197901728682212,0.9020448506060017
Support Vector Machine,Xi23,Basic+Zernike moments+GLCM+Edge,0.9605263157894737,0.9605248438340181,0.9605263157894737,0.9605173183966803,0.9654339231317648
Random Forest,Xi23,Basic+Zernike moments+GLCM+Edge,0.9364035087719298,0.936461754129817,0.9364035087719298,0.9364200737825477,0.9261753840171106
K-Nearest Neighbors,Xi23,Basic+LBP+GLCM+Edge,0.8742690058479532,0.878944418633806,0.8742690058479532,0.8731995420480593,0.8808062738997992
Support Vector Machine,Xi23,Basic+LBP+GLCM+Edge,0.9502923976608187,0.9502853682512151,0.9502923976608187,0.9502868407776458,0.9513857022490116
Random Forest,Xi23,Basic+LBP+GLCM+Edge,0.9239766081871345,0.9242711075342955,0.9239766081871345,0.9240268640350876,0.9290530818588373
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.9042397660818714,0.9104133086231427,0.9042397660818714,0.9033526386798897,0.890881456996565
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.9685672514619883,0.9685717031880365,0.9685672514619883,0.9685689571724821,0.9733553697582474
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.9305555555555556,0.9305410375532327,0.9305555555555556,0.9305437973251975,0.9290608594205716
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP+Edge,0.9071637426900585,0.9104914141247836,0.9071637426900585,0.906593334069602,0.9067224058590965
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP+Edge,0.9641812865497076,0.9641784848299612,0.9641812865497076,0.9641752217782597,0.9683103247132024
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP+Edge,0.9261695906432749,0.9261520047536641,0.9261695906432749,0.9261483541917066,0.9301419405016527
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+GLCM+Edge,0.8991228070175439,0.9072851087685194,0.8991228070175439,0.8979756633655438,0.8764793570548968
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+GLCM+Edge,0.9619883040935673,0.9619875240829842,0.9619883040935673,0.9619796399375442,0.9600317583770821
Random Forest,Xi23,Enhanced Color+Zernike moments+GLCM+Edge,0.9181286549707602,0.9185855304726294,0.9181286549707602,0.9179679605306201,0.9081742173828505
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+GLCM+Edge,0.8355263157894737,0.841880980861244,0.8355263157894737,0.8335713314293485,0.8386719813338518
Support Vector Machine,Xi23,Enhanced Color+LBP+GLCM+Edge,0.9327485380116959,0.9327485380116959,0.9327485380116959,0.9327485380116959,0.9362628815866225
Random Forest,Xi23,Enhanced Color+LBP+GLCM+Edge,0.8764619883040936,0.8767083266357101,0.8764619883040936,0.8765283608529036,0.8793564067664787
K-Nearest Neighbors,Xi23,Zernike moments+LBP+GLCM+Edge,0.8581871345029239,0.8687322715556798,0.8581871345029239,0.8560039454958275,0.8527085358740034
Support Vector Machine,Xi23,Zernike moments+LBP+GLCM+Edge,0.9210526315789473,0.9210324771119418,0.9210526315789473,0.921034636793361,0.912855013286668
Random Forest,Xi23,Zernike moments+LBP+GLCM+Edge,0.9035087719298246,0.903644857528045,0.9035087719298246,0.9033819561345865,0.8757612288547542
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9130116959064327,0.9166729923543908,0.9130116959064327,0.9124545444182255,0.9092442802514744
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9758771929824561,0.9758943203585829,0.9758771929824561,0.9758810414918933,0.9711945038563744
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9371345029239766,0.937297048864452,0.9371345029239766,0.9371655482804576,0.9308561799209281
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9232456140350878,0.9248843833110443,0.9232456140350878,0.9229549454867773,0.9204083219910558
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9671052631578947,0.9671098719667253,0.9671052631578947,0.9671070482037603,0.9733514809773803
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9385964912280702,0.9386384626348422,0.9385964912280702,0.9386094195323308,0.9333741655324388
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9144736842105263,0.9184025607252593,0.9144736842105263,0.9139032130787328,0.9078060794607558
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9744152046783626,0.974419028073282,0.9744152046783626,0.974416593047369,0.9733527772376693
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9385964912280702,0.9386707218983528,0.9385964912280702,0.9386154839619929,0.9380607946075571
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP+GLCM+Edge,0.8896198830409356,0.893300353296608,0.8896198830409356,0.888853853727495,0.8858441895132543
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP+GLCM+Edge,0.9619883040935673,0.9620489766505561,0.9619883040935673,0.9620000615002813,0.9621893836282325
Random Forest,Xi23,Basic+Enhanced Color+LBP+GLCM+Edge,0.9371345029239766,0.9376463452186834,0.9371345029239766,0.9371897930056009,0.9373374813662583
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP+GLCM+Edge,0.9122807017543859,0.9149496283433072,0.9122807017543859,0.9118186158988341,0.9034869401775877
Support Vector Machine,Xi23,Basic+Zernike moments+LBP+GLCM+Edge,0.9590643274853801,0.9590621635850525,0.9590643274853801,0.9590549968558167,0.9639950742109015
Random Forest,Xi23,Basic+Zernike moments+LBP+GLCM+Edge,0.9276315789473685,0.9276636291858629,0.9276315789473685,0.9276431244756803,0.9247339425756692
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.902046783625731,0.9066042445630715,0.902046783625731,0.9012989613254812,0.8962842698813922
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9685672514619883,0.9685752107286636,0.9685672514619883,0.9685582102004293,0.9740709054378118
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9283625730994152,0.9283819529918564,0.9283625730994152,0.9283702701557442,0.9294205716507875
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9173976608187134,0.9204562942443829,0.9173976608187134,0.9169320650149041,0.9128472357249336
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.972953216374269,0.9729712481662968,0.972953216374269,0.9729575313696988,0.9737131375980297
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9364035087719298,0.9365419781592701,0.9364035087719298,0.9364320845597506,0.9340961825134487
