Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9486404833836858,0.9488047754219111,0.9486404833836858,0.9486447027101202,0.9434472618321035
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.959214501510574,0.9618988136737382,0.959214501510574,0.9591842434793942,0.9538617322310381
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9758308157099698,0.9764723114299526,0.9758308157099698,0.9758308157099698,0.9627864395494645
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9561933534743202,0.9565522444169212,0.9561933534743202,0.9561960524359646,0.9479110026077789
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9546827794561934,0.9563954953913439,0.9546827794561934,0.9546662320206942,0.9516257004938135
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.9650224712866893
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+GLCM+GIST,0.9199395770392749,0.9202111421495798,0.9199395770392749,0.9199050148733244,0.9040281862065139
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+GLCM+GIST,0.959214501510574,0.9614891269415228,0.959214501510574,0.9591909493776849,0.944185207790046
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+GLCM+GIST,0.9712990936555891,0.9716617075332792,0.9712990936555891,0.9713008619408043,0.9679964489818564
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+GLCM+GIST,0.9531722054380665,0.9535303517936493,0.9531722054380665,0.9531750905349966,0.9382372523997115
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+GLCM+GIST,0.947129909365559,0.9497616557661873,0.947129909365559,0.9470906859918073,0.9508766576041724
Random Forest,Thien_uu,Basic+Zernike moments+LBP+GLCM+GIST,0.9682779456193353,0.9683934860562823,0.9682779456193353,0.9682804793586599,0.9627864395494645
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.947129909365559,0.9472464149374206,0.947129909365559,0.9471341322644332,0.9404705099040115
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9546827794561934,0.9567508306740569,0.9546827794561934,0.9546600248629097,0.953112689341397
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.974320241691843,0.974542222722254,0.974320241691843,0.9743222927018191,0.9650141485879156
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9501510574018127,0.950267425097258,0.9501510574018127,0.9501550389921799,0.9441935304888199
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9516616314199395,0.9537199534935851,0.9516616314199395,0.9516373598537704,0.9538589579981135
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9665094601342729
K-Nearest Neighbors,Xi23,Basic,0.9254385964912281,0.9254317206205284,0.9254385964912281,0.9254033073027448,0.9225769654546632
Support Vector Machine,Xi23,Basic,0.945906432748538,0.9461765806151159,0.945906432748538,0.945942191717274,0.9474236826754812
Random Forest,Xi23,Basic,0.9210526315789473,0.9215858293395168,0.9210526315789473,0.9211220656349406,0.9250936548058851
K-Nearest Neighbors,Xi23,Enhanced Color,0.8318713450292398,0.8318107764140387,0.8318713450292398,0.8316242312850045,0.8401114783848597
Support Vector Machine,Xi23,Enhanced Color,0.8640350877192983,0.86426192445236,0.8640350877192983,0.8641022323275015,0.8844137662842698
Random Forest,Xi23,Enhanced Color,0.8472222222222222,0.8471280555962635,0.8472222222222222,0.8471200500720503,0.8509294186272605
K-Nearest Neighbors,Xi23,Zernike moments,0.8377192982456141,0.8443016052971801,0.8377192982456141,0.835762158327729,0.8307492384470802
Support Vector Machine,Xi23,Zernike moments,0.8654970760233918,0.869469628096801,0.8654970760233918,0.864431764282599,0.8390362304750794
Random Forest,Xi23,Zernike moments,0.8516081871345029,0.8539682638144581,0.8516081871345029,0.8506964316230645,0.8368688832717609
K-Nearest Neighbors,Xi23,LBP,0.689327485380117,0.689608906013235,0.689327485380117,0.6863526648890139,0.6773530364897272
Support Vector Machine,Xi23,LBP,0.6995614035087719,0.7005471022354204,0.6995614035087719,0.6962963283941617,0.6910272862790847
Random Forest,Xi23,LBP,0.6805555555555556,0.6801481228810056,0.6805555555555556,0.6781618709462177,0.6863529716767127
K-Nearest Neighbors,Xi23,GLCM,0.7280701754385965,0.7313890048930703,0.7280701754385965,0.7242999241071042,0.7306371119320759
Support Vector Machine,Xi23,GLCM,0.7616959064327485,0.7674521340780679,0.7616959064327485,0.7580272486166998,0.7608795126061313
Random Forest,Xi23,GLCM,0.7521929824561403,0.752341432124835,0.7521929824561403,0.7510343066041869,0.7410804329509366
K-Nearest Neighbors,Xi23,GIST,0.6447368421052632,0.6750526609369609,0.6447368421052632,0.6146761133603239,0.6175688638278567
Support Vector Machine,Xi23,GIST,0.7076023391812866,0.7080743051407418,0.7076023391812866,0.7051152140652541,0.701119968889753
Random Forest,Xi23,GIST,0.77046783625731,0.7789576883384932,0.77046783625731,0.7661781780886691,0.7594620519800375
K-Nearest Neighbors,Xi23,Basic+Enhanced Color,0.9334795321637427,0.9335121456326521,0.9334795321637427,0.933435045725151,0.9178916326398341
Support Vector Machine,Xi23,Basic+Enhanced Color,0.956140350877193,0.9561538822510403,0.956140350877193,0.9561450633606596,0.9571449867133321
Random Forest,Xi23,Basic+Enhanced Color,0.9364035087719298,0.9368729853002454,0.9364035087719298,0.9364572978757367,0.9340961825134487
K-Nearest Neighbors,Xi23,Basic+Zernike moments,0.9203216374269005,0.9212454717356383,0.9203216374269005,0.9201003830913084,0.9142880290362305
Support Vector Machine,Xi23,Basic+Zernike moments,0.9649122807017544,0.965050396141047,0.9649122807017544,0.9649296083425811,0.9578657074340526
Random Forest,Xi23,Basic+Zernike moments,0.9283625730994152,0.928532833935001,0.9283625730994152,0.928397950366103,0.9193324259511311
K-Nearest Neighbors,Xi23,Basic+LBP,0.8983918128654971,0.8988736965523894,0.8983918128654971,0.8981658201774615,0.9034875883077321
Support Vector Machine,Xi23,Basic+LBP,0.9385964912280702,0.9387577513526939,0.9385964912280702,0.9386268145995168,0.9409430293602956
Random Forest,Xi23,Basic+LBP,0.9217836257309941,0.9219339518242841,0.9217836257309941,0.9218187706654405,0.9186104089701213
K-Nearest Neighbors,Xi23,Basic+GLCM,0.9027777777777778,0.9045151185260967,0.9027777777777778,0.9023672697461871,0.9056484542096053
Support Vector Machine,Xi23,Basic+GLCM,0.9422514619883041,0.9423068194060537,0.9422514619883041,0.9422665037795548,0.938782811588567
Random Forest,Xi23,Basic+GLCM,0.9276315789473685,0.9278893982144543,0.9276315789473685,0.9276765105966106,0.9250943029360295
K-Nearest Neighbors,Xi23,Basic+GIST,0.7785087719298246,0.8151960119370592,0.7785087719298246,0.7677549652780336,0.7547657009527513
Support Vector Machine,Xi23,Basic+GIST,0.8552631578947368,0.8560542988594929,0.8552631578947368,0.8547605983286551,0.8397601918465227
Random Forest,Xi23,Basic+GIST,0.929093567251462,0.9291251652820058,0.929093567251462,0.9291048795367776,0.9150074534966622
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments,0.89546783625731,0.8997521130101364,0.89546783625731,0.894684548158602,0.8898049128264954
Support Vector Machine,Xi23,Enhanced Color+Zernike moments,0.9480994152046783,0.9484063849711426,0.9480994152046783,0.9480271965053195,0.9485073562771404
Random Forest,Xi23,Enhanced Color+Zernike moments,0.9122807017543859,0.9127095546128952,0.9122807017543859,0.9121085291399502,0.9114174606260939
K-Nearest Neighbors,Xi23,Enhanced Color+LBP,0.8128654970760234,0.8139597142425667,0.8128654970760234,0.8119246662128781,0.8275124765052823
Support Vector Machine,Xi23,Enhanced Color+LBP,0.8793859649122807,0.879432938013143,0.8793859649122807,0.8794052074594674,0.8890939140579427
Random Forest,Xi23,Enhanced Color+LBP,0.8596491228070176,0.8598798169876345,0.8596491228070176,0.859718433370324,0.8408302547151468
K-Nearest Neighbors,Xi23,Enhanced Color+GLCM,0.8464912280701754,0.8537124840571179,0.8464912280701754,0.8445859398195048,0.837233780543133
Support Vector Machine,Xi23,Enhanced Color+GLCM,0.9203216374269005,0.9205265859520289,0.9203216374269005,0.9203644457571981,0.9153788320694796
Random Forest,Xi23,Enhanced Color+GLCM,0.8742690058479532,0.8742446481263033,0.8742690058479532,0.8742549502022806,0.8728867716637501
K-Nearest Neighbors,Xi23,Enhanced Color+GIST,0.689327485380117,0.7393163116189143,0.689327485380117,0.6622628494465289,0.6723047507939595
Support Vector Machine,Xi23,Enhanced Color+GIST,0.8421052631578947,0.8433370903371038,0.8421052631578947,0.8413851538489945,0.8516468986972585
Random Forest,Xi23,Enhanced Color+GIST,0.8347953216374269,0.8357036835569274,0.8347953216374269,0.8341160260849493,0.8170672110959881
K-Nearest Neighbors,Xi23,Zernike moments+LBP,0.8742690058479532,0.8786913152970637,0.8742690058479532,0.8732366471870677,0.8491159504828569
Support Vector Machine,Xi23,Zernike moments+LBP,0.8961988304093568,0.896711457329651,0.8961988304093568,0.8959586863037101,0.8761293667768488
Random Forest,Xi23,Zernike moments+LBP,0.8852339181286549,0.8853835096521961,0.8852339181286549,0.8850561227502869,0.8653205003564717
K-Nearest Neighbors,Xi23,Zernike moments+GLCM,0.8559941520467836,0.8658589170611987,0.8559941520467836,0.8538611331850524,0.8350690258603928
Support Vector Machine,Xi23,Zernike moments+GLCM,0.8830409356725146,0.8843425490733415,0.8830409356725146,0.8825854787347727,0.8826022425303002
Random Forest,Xi23,Zernike moments+GLCM,0.868421052631579,0.86997950065376,0.868421052631579,0.8678209615408287,0.848753645732063
K-Nearest Neighbors,Xi23,Zernike moments+GIST,0.7748538011695907,0.8160297521245207,0.7748538011695907,0.7628482374918779,0.7619774450709702
Support Vector Machine,Xi23,Zernike moments+GIST,0.820906432748538,0.8254490766823899,0.820906432748538,0.8190774964410696,0.8203065655583641
Random Forest,Xi23,Zernike moments+GIST,0.8523391812865497,0.8564615089636659,0.8523391812865497,0.8510831831029534,0.8534402748071812
K-Nearest Neighbors,Xi23,LBP+GLCM,0.7251461988304093,0.72566667051156,0.7251461988304093,0.7231251402991918,0.730637111932076
Support Vector Machine,Xi23,LBP+GLCM,0.7880116959064327,0.7877988365136315,0.7880116959064327,0.7877001177071797,0.7824914122755849
Random Forest,Xi23,LBP+GLCM,0.7595029239766082,0.7599388166113509,0.7595029239766082,0.7596522422857063,0.7670030462116794
K-Nearest Neighbors,Xi23,LBP+GIST,0.6980994152046783,0.7136178993422851,0.6980994152046783,0.6860978809157114,0.6668967528679759
Support Vector Machine,Xi23,LBP+GIST,0.7346491228070176,0.7344313266041816,0.7346491228070176,0.7335870722210674,0.748646704258215
Random Forest,Xi23,LBP+GIST,0.7551169590643275,0.7579551084147467,0.7551169590643275,0.7524556447981611,0.7562181606066497
K-Nearest Neighbors,Xi23,GLCM+GIST,0.6593567251461988,0.6912843599978102,0.6593567251461988,0.6325156209556543,0.6542958065979649
Support Vector Machine,Xi23,GLCM+GIST,0.7529239766081871,0.7537122693210747,0.7529239766081871,0.751308855141807,0.7367671268390692
Random Forest,Xi23,GLCM+GIST,0.797514619883041,0.8013306896142584,0.797514619883041,0.7954468020986788,0.7961799209281224
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments,0.9261695906432749,0.9272600718184154,0.9261695906432749,0.9259503176255525,0.9236535096247327
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments,0.9692982456140351,0.9693278215155754,0.9692982456140351,0.9693047097661653,0.9697491736340658
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments,0.9371345029239766,0.9374143913827876,0.9371345029239766,0.9371760606443994,0.9308555317907835
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP,0.9152046783625731,0.9158268131915978,0.9152046783625731,0.9150085043044393,0.9099701860133514
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP,0.9583333333333334,0.958338884638857,0.9583333333333334,0.9583355943914298,0.9521057748395878
Random Forest,Xi23,Basic+Enhanced Color+LBP,0.9378654970760234,0.9384215339121326,0.9378654970760234,0.9379221719038653,0.9330157495625121
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+GLCM,0.9152046783625731,0.9171682478497647,0.9152046783625731,0.914837173899924,0.9078093201114784
Support Vector Machine,Xi23,Basic+Enhanced Color+GLCM,0.9619883040935673,0.9620208313058771,0.9619883040935673,0.9619963073295382,0.95498282455117
Random Forest,Xi23,Basic+Enhanced Color+GLCM,0.9385964912280702,0.9391063921167896,0.9385964912280702,0.9386504954938426,0.9362570484153219
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+GIST,0.7887426900584795,0.8227436747861391,0.7887426900584795,0.7793692824295044,0.7608911789487329
Support Vector Machine,Xi23,Basic+Enhanced Color+GIST,0.8896198830409356,0.8903264552215816,0.8896198830409356,0.8893133747411702,0.8840527577937649
Random Forest,Xi23,Basic+Enhanced Color+GIST,0.9342105263157895,0.934254268509023,0.9342105263157895,0.9342243780703545,0.9268915678268197
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP,0.9232456140350878,0.9235351249029621,0.9232456140350878,0.9231267062979626,0.9117713396850089
Support Vector Machine,Xi23,Basic+Zernike moments+LBP,0.9619883040935673,0.9623082282942903,0.9619883040935673,0.9620163638081034,0.9607459977963575
Random Forest,Xi23,Basic+Zernike moments+LBP,0.9327485380116959,0.9328261582103019,0.9327485380116959,0.9327693395774207,0.91573206299825
K-Nearest Neighbors,Xi23,Basic+Zernike moments+GLCM,0.922514619883041,0.9242257451271365,0.922514619883041,0.9222128796617868,0.9103305463737119
Support Vector Machine,Xi23,Basic+Zernike moments+GLCM,0.9597953216374269,0.9599630193367155,0.9597953216374269,0.9598169221710634,0.9625503921187374
Random Forest,Xi23,Basic+Zernike moments+GLCM,0.935672514619883,0.9357484400543274,0.935672514619883,0.9356924117697069,0.9232931492643723
K-Nearest Neighbors,Xi23,Basic+Zernike moments+GIST,0.827485380116959,0.8486929895300219,0.827485380116959,0.8226900574358511,0.8174204420247586
Support Vector Machine,Xi23,Basic+Zernike moments+GIST,0.9130116959064327,0.9132635361816018,0.9130116959064327,0.9128769338043575,0.9020545725581697
Random Forest,Xi23,Basic+Zernike moments+GIST,0.9203216374269005,0.9203035535994458,0.9203216374269005,0.9203081464047002,0.9110499708341436
K-Nearest Neighbors,Xi23,Basic+LBP+GLCM,0.8866959064327485,0.8887279455741627,0.8866959064327485,0.8861396792065802,0.8905275779376499
Support Vector Machine,Xi23,Basic+LBP+GLCM,0.9437134502923976,0.9437205724257437,0.9437134502923976,0.9437165047042121,0.942023462311232
Random Forest,Xi23,Basic+LBP+GLCM,0.9261695906432749,0.926496169049166,0.9261695906432749,0.926221283872743,0.9222120681832913
K-Nearest Neighbors,Xi23,Basic+LBP+GIST,0.7960526315789473,0.8198690261088238,0.7960526315789473,0.7891927452112103,0.7803350832847236
Support Vector Machine,Xi23,Basic+LBP+GIST,0.8559941520467836,0.8571994841448997,0.8559941520467836,0.855386106315781,0.8408373841467366
Random Forest,Xi23,Basic+LBP+GIST,0.9093567251461988,0.9096674588137487,0.9093567251461988,0.9094166455802969,0.9081696804718387
K-Nearest Neighbors,Xi23,Basic+GLCM+GIST,0.783625730994152,0.8171150269895586,0.783625730994152,0.7739516112040118,0.7662894549225484
Support Vector Machine,Xi23,Basic+GLCM+GIST,0.8662280701754386,0.8666838024675553,0.8662280701754386,0.8658818446755433,0.8617324518763368
Random Forest,Xi23,Basic+GLCM+GIST,0.9269005847953217,0.9270721314467592,0.9269005847953217,0.9269366840470439,0.920774515522717
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP,0.9261695906432749,0.9276817845896793,0.9261695906432749,0.9259055706424127,0.9099662972324841
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP,0.9634502923976608,0.963545941388803,0.9634502923976608,0.9634650489515079,0.9643489532698165
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP,0.9312865497076024,0.9312856178130386,0.9312865497076024,0.9312540282986078,0.9258202086979065
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+GLCM,0.8969298245614035,0.9026048944652479,0.8969298245614035,0.8960065908494487,0.8876440469246225
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+GLCM,0.9568713450292398,0.9568863932240028,0.9568713450292398,0.9568536486577427,0.9564300991639122
Random Forest,Xi23,Enhanced Color+Zernike moments+GLCM,0.9108187134502924,0.911415577223456,0.9108187134502924,0.9106123924581171,0.9124959491865967
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+GIST,0.8048245614035088,0.8342333285746011,0.8048245614035088,0.7974352693134943,0.8033832393544624
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+GIST,0.9078947368421053,0.9094541910331383,0.9078947368421053,0.9075360645036333,0.9016948603279538
Random Forest,Xi23,Enhanced Color+Zernike moments+GIST,0.8932748538011696,0.8944122854238997,0.8932748538011696,0.8929042795756751,0.8833236113811653
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+GLCM,0.8421052631578947,0.8434678512357333,0.8421052631578947,0.8413486517871751,0.85019443904336
Support Vector Machine,Xi23,Enhanced Color+LBP+GLCM,0.9181286549707602,0.9181788900476865,0.9181286549707602,0.9181458927097745,0.9225756691943742
Random Forest,Xi23,Enhanced Color+LBP+GLCM,0.8735380116959064,0.8738531241334556,0.8735380116959064,0.8736165286183196,0.8725115043100654
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+GIST,0.7463450292397661,0.7789293402388653,0.7463450292397661,0.7334789894048271,0.7392935381424589
Support Vector Machine,Xi23,Enhanced Color+LBP+GIST,0.8603801169590644,0.8627123486533234,0.8603801169590644,0.8595580149483028,0.8552433728692723
Random Forest,Xi23,Enhanced Color+LBP+GIST,0.8435672514619883,0.8434975260845081,0.8435672514619883,0.8433852964970325,0.8339963704711906
K-Nearest Neighbors,Xi23,Enhanced Color+GLCM+GIST,0.7112573099415205,0.7592280513425741,0.7112573099415205,0.6891844204652754,0.7050722665111154
Support Vector Machine,Xi23,Enhanced Color+GLCM+GIST,0.8603801169590644,0.8608797728272416,0.8603801169590644,0.8599924144077055,0.8588528096441767
Random Forest,Xi23,Enhanced Color+GLCM+GIST,0.8603801169590644,0.8607218567251462,0.8603801169590644,0.8600444775706623,0.8548739386868884
K-Nearest Neighbors,Xi23,Zernike moments+LBP+GLCM,0.8706140350877193,0.8764106068310873,0.8706140350877193,0.8693342184882316,0.8462343638602631
Support Vector Machine,Xi23,Zernike moments+LBP+GLCM,0.9115497076023392,0.911685489644501,0.9115497076023392,0.911440191723412,0.8912489467885152
Random Forest,Xi23,Zernike moments+LBP+GLCM,0.8910818713450293,0.8911588525028258,0.8910818713450293,0.8909470129486643,0.8732412988528097
K-Nearest Neighbors,Xi23,Zernike moments+LBP+GIST,0.7682748538011696,0.7981087601656097,0.7682748538011696,0.758150094326889,0.7781716248622723
Support Vector Machine,Xi23,Zernike moments+LBP+GIST,0.8318713450292398,0.8330995757518519,0.8318713450292398,0.8310656940326402,0.8321965130598225
Random Forest,Xi23,Zernike moments+LBP+GIST,0.8691520467836257,0.8696268929392499,0.8691520467836257,0.8688133890542199,0.8638822995657527
K-Nearest Neighbors,Xi23,Zernike moments+GLCM+GIST,0.7799707602339181,0.8185153798495222,0.7799707602339181,0.7689708274299704,0.7745725581696805
Support Vector Machine,Xi23,Zernike moments+GLCM+GIST,0.8450292397660819,0.847189933496524,0.8450292397660819,0.8440969937865498,0.8411970963769525
Random Forest,Xi23,Zernike moments+GLCM+GIST,0.85453216374269,0.8583621711461091,0.85453216374269,0.8533589613515055,0.8530773219262426
K-Nearest Neighbors,Xi23,LBP+GLCM+GIST,0.7127192982456141,0.732268482608773,0.7127192982456141,0.7005509727518209,0.7039898891697453
Support Vector Machine,Xi23,LBP+GLCM+GIST,0.7690058479532164,0.7687645364508726,0.7690058479532164,0.7685124623857378,0.7753042971028583
Random Forest,Xi23,LBP+GLCM+GIST,0.7814327485380117,0.7814677172085271,0.7814327485380117,0.7807404324368641,0.7911439497051008
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9298245614035088,0.9303374821920978,0.9298245614035088,0.9296868233119601,0.9232912048739387
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9685672514619883,0.9687266711999792,0.9685672514619883,0.9685841391519221,0.9690316935640677
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9407894736842105,0.9409243860597659,0.9407894736842105,0.9408160787280437,0.9322969732322249
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.918859649122807,0.9206132840663303,0.918859649122807,0.9185348898527231,0.9139328537170265
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.9700292397660819,0.9701016363022942,0.9700292397660819,0.9700399413158334,0.967948668092553
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.9385964912280702,0.9388125094169372,0.9385964912280702,0.938632081275466,0.9351818005055416
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+GIST,0.841374269005848,0.8619173296979153,0.841374269005848,0.8372532018316392,0.8271514680147775
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+GIST,0.9312865497076024,0.9316420338475101,0.9312865497076024,0.9311745669005371,0.9272622982694925
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+GIST,0.922514619883041,0.9226900239820336,0.922514619883041,0.9225528850898664,0.9178935770302677
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP+GLCM,0.8983918128654971,0.9002394316133411,0.8983918128654971,0.8979399823419827,0.8988067924039148
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP+GLCM,0.9619883040935673,0.9620850323044994,0.9619883040935673,0.9620036509095682,0.9553438330416748
Random Forest,Xi23,Basic+Enhanced Color+LBP+GLCM,0.9364035087719298,0.9369615180693235,0.9364035087719298,0.9364615171251327,0.9330151014323675
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP+GIST,0.810672514619883,0.8315805717998701,0.810672514619883,0.8051567172141197,0.7896986194827921
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP+GIST,0.8874269005847953,0.8883900598434393,0.8874269005847953,0.8870590146389941,0.8847728303843413
Random Forest,Xi23,Basic+Enhanced Color+LBP+GIST,0.9203216374269005,0.9205871990143193,0.9203216374269005,0.9203711076265714,0.919692138181347
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+GLCM+GIST,0.7909356725146199,0.822767161956055,0.7909356725146199,0.7821494331347236,0.7792514096830643
Support Vector Machine,Xi23,Basic+Enhanced Color+GLCM+GIST,0.8903508771929824,0.8911143908778871,0.8903508771929824,0.8900358724553112,0.8930578780219068
Random Forest,Xi23,Basic+Enhanced Color+GLCM+GIST,0.9327485380116959,0.9327669944538329,0.9327485380116959,0.9327557638196782,0.9315769006416488
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP+GLCM,0.9217836257309941,0.9235685532323961,0.9217836257309941,0.9214705694976701,0.9153717026378896
Support Vector Machine,Xi23,Basic+Zernike moments+LBP+GLCM,0.9656432748538012,0.9656870805109997,0.9656432748538012,0.9656522237675832,0.9621906798885217
Random Forest,Xi23,Basic+Zernike moments+LBP+GLCM,0.9312865497076024,0.9313650172882894,0.9312865497076024,0.9313078034812777,0.9186142977509885
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP+GIST,0.8391812865497076,0.852359433535663,0.8391812865497076,0.8361060154603104,0.8318257826171497
Support Vector Machine,Xi23,Basic+Zernike moments+LBP+GIST,0.9203216374269005,0.9206003852682878,0.9203216374269005,0.9201981998712182,0.906013999611122
Random Forest,Xi23,Basic+Zernike moments+LBP+GIST,0.9137426900584795,0.9137179379561651,0.9137426900584795,0.9137126352466532,0.9088923455829931
K-Nearest Neighbors,Xi23,Basic+Zernike moments+GLCM+GIST,0.8245614035087719,0.846046012871719,0.8245614035087719,0.8195916712927471,0.8185041156264177
Support Vector Machine,Xi23,Basic+Zernike moments+GLCM+GIST,0.9269005847953217,0.9269684826109633,0.9269005847953217,0.9268366905569427,0.9193427960334436
Random Forest,Xi23,Basic+Zernike moments+GLCM+GIST,0.9173976608187134,0.9173895015038283,0.9173976608187134,0.9173930886065722,0.9121284593946465
K-Nearest Neighbors,Xi23,Basic+LBP+GLCM+GIST,0.8062865497076024,0.829557871707089,0.8062865497076024,0.8001057149882387,0.7886168902715666
Support Vector Machine,Xi23,Basic+LBP+GLCM+GIST,0.868421052631579,0.869222548757681,0.868421052631579,0.8679910560715515,0.8613707952556874
Random Forest,Xi23,Basic+LBP+GLCM+GIST,0.908625730994152,0.9086976940676939,0.908625730994152,0.908649531296764,0.914652278177458
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.918859649122807,0.9221622498146774,0.918859649122807,0.9183818830327833,0.9020474431265798
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.966374269005848,0.9664323994165944,0.966374269005848,0.9663846697887103,0.9675896039924817
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP+GLCM,0.9305555555555556,0.9305406122683193,0.9305555555555556,0.9305355806753676,0.9276233067599975
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP+GIST,0.8165204678362573,0.8369241917511273,0.8165204678362573,0.811371777465352,0.8224687277205265
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP+GIST,0.9195906432748538,0.9200545244375629,0.9195906432748538,0.9194328183782876,0.9215023656750276
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP+GIST,0.908625730994152,0.9087096443356941,0.908625730994152,0.9085262027387574,0.90241493291853
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+GLCM+GIST,0.8084795321637427,0.8408858800653244,0.8084795321637427,0.8008045856549119,0.8040994231641714
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+GLCM+GIST,0.9210526315789473,0.9221680786310006,0.9210526315789473,0.9208104067954855,0.9106967399053729
Random Forest,Xi23,Enhanced Color+Zernike moments+GLCM+GIST,0.8976608187134503,0.8985909941584092,0.8976608187134503,0.8973468236237776,0.8901633287964223
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+GLCM+GIST,0.7470760233918129,0.7748770989569403,0.7470760233918129,0.7355944223230083,0.7526028906604446
Support Vector Machine,Xi23,Enhanced Color+LBP+GLCM+GIST,0.8611111111111112,0.8631963045893789,0.8611111111111112,0.8603454831443781,0.865690582669
Random Forest,Xi23,Enhanced Color+LBP+GLCM+GIST,0.8647660818713451,0.8647114995484926,0.8647660818713451,0.8647271834204525,0.8624376174735886
K-Nearest Neighbors,Xi23,Zernike moments+LBP+GLCM+GIST,0.7843567251461988,0.8134467631839073,0.7843567251461988,0.7756456689274394,0.7853755914187569
Support Vector Machine,Xi23,Zernike moments+LBP+GLCM+GIST,0.8574561403508771,0.8577123652686273,0.8574561403508771,0.8571391002489567,0.8480400544429323
Random Forest,Xi23,Zernike moments+LBP+GLCM+GIST,0.8720760233918129,0.8723441234366037,0.8720760233918129,0.871813933716759,0.8664074146088534
