,area,length,width,aspect_ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,texture_mean,texture_std,texture_uniformity,texture_third_moment
0,7741.5,213.0,52.0,4.096153846153846,198.32876586914062,30.706851959228516,8037.0,450.0041071176529,169.26835498467378,147.4172383593636,98.84418333090059,13.010317251499817,12.14155008058541,9.942041205451755,135.39942953712307,32.68012721849141,0.039984,7844.419683392682
1,9043.0,205.03042602539062,61.82135772705078,3.316498271206308,193.31204223632812,35.47998809814453,9443.5,446.79127633571625,169.75613682092555,148.20207914151575,96.08504359490274,13.02904972823903,12.173827629037458,9.802297873198036,135.09188469563378,29.50333351429294,0.037043564,9756.19217170195
2,9853.0,214.0,62.0,3.4516129032258065,208.41920471191406,35.448463439941406,10224.5,466.095449924469,176.06181818181818,155.61714285714285,103.00876623376624,13.268828817262591,12.474660029721967,10.149323437242812,142.23097475733812,24.90849682516194,0.031353287,5412.809950769044
3,8545.0,220.14443969726562,55.635772705078125,3.956886531696756,203.4297637939453,33.42803955078125,8934.5,468.6977000236511,165.57091031239503,141.51333557272423,94.40564326503191,12.867436042677463,11.895937776095007,9.71625664878362,130.19388643636194,35.90012313546819,0.033219054,1663.9772909344283
4,10293.0,206.0,67.0,3.074626865671642,199.29151916503906,38.111454010009766,10669.5,456.88735795021057,176.62947040498443,154.39482866043613,98.91077881619938,13.290202045303316,12.425571562726446,9.945389827261643,140.35700883613026,26.130740422998826,0.030634247,6536.920399050568
5,9672.0,213.0,60.0,3.55,203.9669952392578,32.54884719848633,10114.0,463.52285182476044,160.8256360078278,140.21656881930855,92.1279843444227,12.681704775298462,11.841307732649657,9.598332373096001,128.20502320528612,31.727557051785677,0.031311326,14968.747449833194
6,12002.0,219.0,72.0,3.0416666666666665,208.76162719726562,40.59504699707031,12282.0,486.43032789230347,170.06309448319595,146.16851616994293,91.4279222151765,13.040824148925402,12.090017211317068,9.561794926433869,132.5377303957357,30.470703361927715,0.039446376,12427.906112969553
7,8667.0,203.0,60.0,3.3833333333333333,194.38938903808594,31.01784324645996,9034.5,442.0280314683914,161.60753895352792,136.240321153977,93.6428522827788,12.7124953865686,11.672202926353576,9.676923699336417,126.41627585272363,40.024575091683694,0.031178141,2377.274913449597
8,11653.0,214.0,75.0,2.8533333333333335,201.10426330566406,40.6541748046875,12194.0,478.5227544307709,172.32459244959244,149.00761475761476,98.43157443157443,13.127246186828083,12.206867524373923,9.921268791418486,136.55357095613363,29.284862920075053,0.03340218,10018.737021041117
9,11214.0,227.0,67.0,3.388059701492537,215.69313049316406,39.510372161865234,11701.0,494.6418868303299,158.59050736497545,136.38445171849426,92.87959629023459,12.593272305678752,11.678375388661484,9.63740609760918,125.93431572764166,36.06885805215773,0.031979248,16642.036387959066
10,11155.5,220.0,68.0,3.235294117647059,212.69058227539062,38.43568420410156,11597.0,483.8882908821106,171.21734653012186,146.23920132730706,93.49665312660908,13.085004643870855,12.092940144038879,9.669366738655075,133.34647321733064,29.995733443391412,0.034829106,10836.417434506755
11,11334.5,220.0,67.0,3.283582089552239,215.06158447265625,38.357547760009766,11682.5,485.5320154428482,165.2062609879204,139.5988203935802,87.45136959110758,12.853258769196254,11.815194471255232,9.351543700967643,126.94289093478437,32.41522059567457,0.033565383,16794.93410797802
